1,0,0,3.0,0,2,AMI
6,0,0,3.0,0,2,AMI
9,0,0,3.0,1,0,AMI
10,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
4,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
5,0,0,3.0,0,2,AMI
9,0,0,3.0,1,1,AMI
8,0,0,3.0,1,1,AMI
1,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
7,0,0,3.0,1,0,AMI
9,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
6,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
7,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
12,0,0,3.0,1,2,AMI
26,0,0,3.0,1,2,AMI
8,0,0,3.0,1,2,AMI
4,0,0,3.0,0,2,AMI
9,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
10,0,0,3.0,1,2,AMI
14,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
6,0,0,3.0,1,1,AMI
5,0,0,3.0,1,1,AMI
13,0,0,3.0,1,2,AMI
8,0,0,3.0,1,0,AMI
8,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
3,0,0,3.0,1,2,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
20,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,1,AMI
5,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
12,0,0,3.0,0,2,AMI
6,0,0,3.0,1,1,AMI
12,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
7,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
7,0,0,3.0,1,1,AMI
9,0,0,3.0,1,1,AMI
4,0,0,3.0,1,2,AMI
11,0,0,3.0,0,1,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,1,0,AMI
7,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
2,0,0,3.0,0,1,AMI
3,0,0,3.0,0,1,AMI
1,0,0,3.0,0,1,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
8,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
12,0,0,3.0,1,2,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
11,0,0,3.0,1,2,AMI
9,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,2,AMI
12,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
7,0,0,3.0,1,1,AMI
11,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
23,0,0,3.0,1,1,AMI
4,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
3,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
4,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
11,0,0,3.0,1,0,AMI
4,0,0,3.0,1,2,AMI
13,0,0,3.0,1,0,AMI
13,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
24,0,0,3.0,0,1,AMI
17,0,0,3.0,0,0,AMI
6,0,0,3.0,0,2,AMI
6,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
20,0,0,3.0,1,0,AMI
5,0,0,3.0,1,1,AMI
10,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
8,0,0,3.0,1,1,AMI
12,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
3,0,0,3.0,1,0,AMI
14,0,0,3.0,1,2,AMI
7,0,0,3.0,1,0,AMI
6,0,0,3.0,0,2,AMI
5,0,0,3.0,1,1,AMI
9,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
8,0,0,3.0,1,2,AMI
7,0,0,3.0,1,2,AMI
6,0,0,3.0,0,0,AMI
2,0,0,3.0,0,0,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,1,AMI
6,0,0,3.0,1,1,AMI
27,0,0,3.0,1,1,AMI
8,0,0,3.0,1,0,AMI
25,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
12,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
4,0,0,3.0,1,1,AMI
17,0,0,3.0,1,1,AMI
5,1,111,111.0,1,2,AMI
1,0,0,3.0,0,1,AMI
8,1,0,0.0,0,1,AMI
5,0,0,3.0,0,0,AMI
1,0,0,3.0,1,0,AMI
10,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
1,0,0,3.0,0,0,AMI
8,0,0,3.0,0,0,AMI
4,0,0,3.0,0,0,AMI
3,0,0,3.0,0,0,AMI
6,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
4,0,0,3.0,1,0,AMI
9,0,0,3.0,1,2,AMI
2,1,141,141.0,1,0,AMI
2,0,0,3.0,1,0,AMI
8,0,0,3.0,1,0,AMI
32,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
2,0,0,3.0,1,0,AMI
10,1,107,107.0,1,0,AMI
2,0,0,3.0,1,2,AMI
6,0,0,3.0,1,2,AMI
15,0,0,3.0,1,0,AMI
6,0,0,3.0,1,0,AMI
2,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
11,0,0,3.0,1,0,AMI
5,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
4,0,0,3.0,1,2,AMI
29,0,0,3.0,1,2,AMI
4,0,0,3.0,1,1,AMI
5,1,0,0.0,1,0,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
8,0,0,3.0,1,2,AMI
0,1,52,52.0,1,0,AMI
4,0,0,3.0,1,0,AMI
3,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
6,0,0,3.0,1,0,AMI
16,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
9,0,0,3.0,1,1,AMI
1,0,0,3.0,0,0,AMI
14,0,0,3.0,0,0,AMI
4,0,0,3.0,0,1,AMI
4,0,0,3.0,0,0,AMI
26,0,0,3.0,1,1,AMI
6,0,0,3.0,1,0,AMI
9,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
1,0,0,3.0,1,0,FAMILLE
3,0,0,3.0,0,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
4,0,0,3.0,1,0,FAMILLE
2,0,0,3.0,0,0,FAMILLE
2,0,0,3.0,0,2,FAMILLE
2,0,0,3.0,0,2,FAMILLE
3,0,0,3.0,0,1,FAMILLE
2,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,0,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
4,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
1,0,0,3.0,1,0,FAMILLE
2,0,0,3.0,0,1,FAMILLE
2,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,0,FAMILLE
2,0,0,3.0,0,0,FAMILLE
3,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,0,2,FAMILLE
0,1,1718,1718.0,1,0,FAMILLE
0,1,4,4.0,1,0,FAMILLE
0,1,1318,1318.0,1,0,FAMILLE
0,1,81,81.0,1,1,FAMILLE
0,1,30,30.0,1,1,FAMILLE
0,1,39,39.0,1,0,FAMILLE
5,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,1,2,FAMILLE
0,1,1100,1100.0,1,0,FAMILLE
0,1,5231,5231.0,1,0,FAMILLE
0,1,4,4.0,1,2,FAMILLE
0,1,18,18.0,1,2,FAMILLE
0,1,121,121.0,0,0,FAMILLE
1,0,0,3.0,0,2,FAMILLE
3,0,0,3.0,0,2,FAMILLE
0,1,2240,2240.0,1,2,FAMILLE
0,1,2,2.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,1,FAMILLE
0,1,33,33.0,1,0,FAMILLE
5,0,0,3.0,1,0,FAMILLE
3,0,0,3.0,0,1,FAMILLE
0,1,1395,1395.0,1,0,FAMILLE
0,1,2419,2419.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
1,0,0,3.0,1,1,FAMILLE
1,0,0,3.0,1,2,FAMILLE
2,1,823,823.0,1,2,FAMILLE
0,1,64,64.0,1,0,FAMILLE
6,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
2,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
4,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,0,0,COLLEGUE
2,0,0,3.0,1,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
5,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,0,1,COLLEGUE
2,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,0,2,COLLEGUE
2,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
3,0,0,3.0,1,2,COLLEGUE
3,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,2,COLLEGUE
3,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
7,0,0,3.0,1,1,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
5,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
2,0,0,3.0,1,2,COLLEGUE
4,0,0,3.0,0,0,COLLEGUE
6,0,0,3.0,0,2,COLLEGUE
6,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
3,0,0,3.0,1,1,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
20,0,0,3.0,1,0,COLLEGUE
6,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,1,COLLEGUE
3,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
6,0,0,3.0,1,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
5,0,0,3.0,1,0,COLLEGUE
27,0,0,3.0,1,1,COLLEGUE
33,0,0,3.0,1,0,COLLEGUE
20,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
14,0,0,3.0,1,0,COLLEGUE
20,0,0,3.0,1,1,COLLEGUE
102,0,0,3.0,1,1,COLLEGUE
7,0,0,3.0,1,1,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
91,1,2,2.0,1,0,COLLEGUE
29,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
3,0,0,3.0,1,1,COLLEGUE
7,0,0,3.0,1,0,COLLEGUE
4,0,0,3.0,1,0,COLLEGUE
8,0,0,3.0,1,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
0,1,52,52.0,0,1,COLLEGUE
9,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,0,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
5,0,0,3.0,1,1,COLLEGUE
11,0,0,3.0,1,1,COLLEGUE
11,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
11,0,0,3.0,1,0,COLLEGUE
7,0,0,3.0,1,1,COLLEGUE
13,0,0,3.0,0,2,COLLEGUE
4,0,0,3.0,0,2,COLLEGUE
31,0,0,3.0,1,2,COLLEGUE
6,0,0,3.0,1,2,COLLEGUE
8,0,0,3.0,1,2,COLLEGUE
6,0,0,3.0,1,2,COLLEGUE
5,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,1,COLLEGUE
4,0,0,3.0,1,1,COLLEGUE
17,0,0,3.0,1,0,COLLEGUE
18,0,0,3.0,1,0,COLLEGUE
20,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
24,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,0,0,COLLEGUE
1,0,0,3.0,0,2,COLLEGUE
1,0,0,3.0,0,0,COLLEGUE
3,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
1,0,0,3.0,1,2,COLLEGUE
4,0,0,3.0,1,2,COLLEGUE
14,0,0,3.0,1,2,COLLEGUE
9,0,0,3.0,1,0,COLLEGUE
34,0,0,3.0,1,0,COLLEGUE
5,0,0,3.0,1,1,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
12,0,0,3.0,1,0,COLLEGUE
3,0,0,3.0,1,2,COLLEGUE
2,0,0,3.0,1,0,COLLEGUE
12,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
6,0,0,3.0,1,1,COLLEGUE
6,0,0,3.0,1,0,COLLEGUE
1,0,0,3.0,1,0,COLLEGUE
20,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,1,2,AMI
5,0,0,3.0,0,1,AMI
2,0,0,3.0,0,0,AMI
4,0,0,3.0,1,0,AMI
1,0,0,3.0,1,1,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
4,0,0,3.0,1,1,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,0,AMI
8,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
13,0,0,3.0,1,2,AMI
2,0,0,3.0,0,0,AMI
9,0,0,3.0,0,0,AMI
2,0,0,3.0,0,0,AMI
9,0,0,3.0,1,1,AMI
1,0,0,3.0,0,2,AMI
5,0,0,3.0,0,2,AMI
15,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
3,0,0,3.0,1,0,AMI
9,0,0,3.0,1,0,AMI
5,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,0,AMI
6,0,0,3.0,1,2,AMI
1,0,0,3.0,0,2,AMI
2,0,0,3.0,0,2,AMI
7,0,0,3.0,0,0,AMI
1,0,0,3.0,0,0,AMI
4,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
4,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
26,0,0,3.0,1,0,AMI
5,0,0,3.0,1,2,AMI
9,0,0,3.0,1,2,AMI
3,0,0,3.0,1,0,AMI
15,0,0,3.0,1,0,AMI
2,0,0,3.0,1,2,AMI
3,0,0,3.0,0,0,AMI
3,0,0,3.0,0,2,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
3,0,0,3.0,0,2,AMI
5,0,0,3.0,1,1,AMI
3,0,0,3.0,1,0,AMI
3,0,0,3.0,1,0,AMI
2,0,0,3.0,0,1,AMI
1,0,0,3.0,0,0,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,0,1,AMI
4,0,0,3.0,1,0,AMI
3,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,0,AMI
5,0,0,3.0,1,1,AMI
1,0,0,3.0,0,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,0,2,AMI
1,0,0,3.0,1,0,AMI
2,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
5,0,0,3.0,0,0,AMI
1,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
2,0,0,3.0,1,2,AMI
5,0,0,3.0,1,1,AMI
1,0,0,3.0,1,1,AMI
2,0,0,3.0,1,1,AMI
1,0,0,3.0,1,0,AMI
7,0,0,3.0,1,1,AMI
4,0,0,3.0,1,2,AMI
1,0,0,3.0,0,0,AMI
4,0,0,3.0,0,0,AMI
1,0,0,3.0,0,2,AMI
0,2,176,88.0,0,0,AMI
3,0,0,3.0,0,0,FAMILLE
4,0,0,3.0,1,0,FAMILLE
3,0,0,3.0,1,0,FAMILLE
3,0,0,3.0,1,1,FAMILLE
8,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,0,2,FAMILLE
2,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
1,0,0,3.0,0,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,1,FAMILLE
2,0,0,3.0,1,1,FAMILLE
2,0,0,3.0,0,0,FAMILLE
3,0,0,3.0,1,2,FAMILLE
2,0,0,3.0,1,1,FAMILLE
2,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,0,1,FAMILLE
3,0,0,3.0,0,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
2,0,0,3.0,0,1,FAMILLE
2,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,0,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,2,FAMILLE
1,0,0,3.0,1,0,FAMILLE
5,0,0,3.0,1,1,FAMILLE
2,1,52,52.0,0,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
12,0,0,3.0,1,0,FAMILLE
1,0,0,3.0,1,0,FAMILLE
8,0,0,3.0,1,0,FAMILLE
0,1,283,283.0,1,2,FAMILLE
0,1,37,37.0,0,0,FAMILLE
0,1,46,46.0,1,2,FAMILLE
1,0,0,3.0,1,2,FAMILLE
3,0,0,3.0,1,1,FAMILLE
